GradientBoostingClassifier_Client_0,GradientBoostingClassifier_Client_0_proba,GradientBoostingClassifier_Client_1,GradientBoostingClassifier_Client_1_proba,DecisionTreeClassifier_Client_2,DecisionTreeClassifier_Client_2_proba,LinearDiscriminantAnalysis_Client_3,LinearDiscriminantAnalysis_Client_3_proba,RandomForestClassifier_Client_4,RandomForestClassifier_Client_4_proba,GaussianNB_Client_5,GaussianNB_Client_5_proba,true_label,final_prediction,final_probability
9,0.9459264737712648,9,0.9712206111246572,9,1.0,9,0.9444819900975078,9,0.99,6,0.996609835038728,9,9.0,1.0
9,0.9179428968280062,9,0.9329671797869704,9,1.0,9,0.902201424837305,9,0.97,6,0.999139207472405,9,9.0,1.0
9,0.9630470409336034,9,0.9820319952261396,9,1.0,9,0.9849086581671858,9,0.99,6,0.9994200042044336,9,9.0,1.0
9,0.86838958866984,9,0.8406915513263425,9,1.0,9,0.8958318537645702,9,0.94,6,0.999672498647316,9,9.0,1.0
9,0.9252812296085252,9,0.9239040064283628,9,1.0,9,0.8949633523859585,9,0.83,9,0.9825634206858542,9,9.0,1.0
9,0.968582766299729,9,0.977080827130424,9,1.0,9,0.9888241214978988,9,1.0,6,0.9276625245389516,9,9.0,1.0
9,0.9431297936097648,9,0.9594990366121748,6,1.0,9,0.987225740799454,9,0.97,6,0.6640016767213812,9,9.0,0.987225740799454
9,0.8564697203447853,9,0.6239276563191992,9,1.0,9,0.9373789775061736,9,0.73,6,0.999676629043223,2,9.0,1.0
9,0.9453639014885228,9,0.9406122260277252,9,1.0,9,0.8815996484620793,9,0.92,6,0.9941427123036112,9,9.0,1.0
9,0.9538543754275056,9,0.9812474211974938,9,1.0,9,0.9685427313538272,9,0.93,6,0.9110135535596534,9,9.0,1.0
9,0.9351472877963432,9,0.9678650480475144,9,1.0,9,0.9829503679288986,9,0.99,6,0.9995342404598834,9,9.0,1.0
9,0.8556288812005796,9,0.5412152151282474,2,1.0,9,0.7900652286639743,2,0.72,6,0.9977426914576482,2,9.0,0.8556288812005796
9,0.9540472012654632,9,0.9865350861894072,9,1.0,9,0.988264453814301,9,0.96,6,0.994772353251136,9,9.0,1.0
9,0.9561833084076892,9,0.9871811247867592,9,1.0,9,0.9942622373620124,9,0.66,6,0.9973123934478384,9,9.0,1.0
9,0.8955750897947788,9,0.8858113047417433,9,1.0,9,0.9328020203344848,9,0.97,6,0.993868883738148,9,9.0,1.0
9,0.9617999691544908,9,0.9827012391715976,9,1.0,9,0.975375240677484,9,0.98,6,0.9972980589268716,9,9.0,1.0
9,0.9505670562693488,9,0.9801788058014111,9,1.0,9,0.9372245426020536,9,0.99,6,0.9974918450714,9,9.0,1.0
9,0.9064474762263104,9,0.9537959537788084,9,1.0,9,0.9740242076274188,9,0.99,6,0.9991933683748896,9,9.0,1.0
9,0.7929122357550894,9,0.7648696984983658,9,1.0,9,0.9103917425686135,9,0.58,6,0.9996354072956094,9,9.0,1.0
9,0.9242460207939622,9,0.9549926096987936,9,1.0,9,0.9757105328724368,9,0.89,0,0.9859768515525866,9,9.0,1.0
9,0.9590500163928388,9,0.988086368609548,9,1.0,9,0.9920968006001571,9,0.97,6,0.892987638608289,9,9.0,1.0
9,0.8776657843806364,9,0.7753607774637933,6,1.0,9,0.854320555795137,9,0.74,6,0.9995262490346396,9,9.0,0.8776657843806364
9,0.9088626186629764,9,0.8218279082328402,9,1.0,9,0.7985764040235779,9,0.99,6,0.998719922911199,9,9.0,1.0
9,0.9376910904581728,9,0.9561123972351224,9,1.0,9,0.9494284599630312,9,0.76,6,0.996360166155746,6,9.0,1.0
9,0.7113670472648732,9,0.7433334692002437,4,1.0,9,0.9753254338889789,9,0.54,6,0.9995743137341108,4,9.0,0.9753254338889789
9,0.9343471642954768,9,0.977495354986039,9,1.0,9,0.9704594434766612,9,0.95,6,0.8963820555719526,9,9.0,1.0
9,0.9146221118082136,9,0.9666750410165644,9,1.0,9,0.9673020656031996,9,0.97,6,0.9983900098656484,9,9.0,1.0
9,0.9247136430277773,9,0.947943683330772,9,1.0,9,0.984944372271042,9,0.85,6,0.9945800842385568,9,9.0,1.0
7,0.9710123876671553,7,0.9817792120663664,7,1.0,9,0.9544398668949818,9,0.59,6,0.8993984107403097,7,7.0,1.0
9,0.9351832785591088,9,0.981151262491312,9,1.0,9,0.9687716778727252,9,0.9,0,0.5044456237273927,9,9.0,1.0
9,0.932410147258288,9,0.9609841928215128,9,1.0,9,0.967850549320917,9,0.95,6,0.9992328830994072,9,9.0,1.0
9,0.9598070833854364,9,0.9831832922514124,9,1.0,9,0.9217874754390852,9,1.0,4,0.9940884481689712,9,9.0,1.0
7,0.979139324776082,7,0.9973301309295374,7,1.0,7,0.9999999999999962,7,0.98,7,1.0,7,7.0,1.0
9,0.9469648695510656,4,0.4946592202751081,9,1.0,9,0.5755445557213656,9,0.63,6,0.9994478374198568,4,9.0,1.0
9,0.843026299701101,9,0.7941774815456543,9,1.0,2,0.9849900347578834,9,0.79,9,0.5918075969618802,9,9.0,1.0
9,0.9605765517964696,9,0.9775635064345956,9,1.0,9,0.957759968298261,9,0.91,6,0.9551332394754488,9,9.0,1.0
9,0.9619230724904212,9,0.9827296911375818,9,1.0,9,0.97897534596226,9,0.96,6,0.9993194275858378,9,9.0,1.0
9,0.9340151688355688,9,0.964156720798388,9,1.0,9,0.9867193484979574,9,0.95,6,0.9992871599515732,9,9.0,1.0
9,0.8547018801989577,9,0.8848177915558312,9,1.0,9,0.9437295396575102,9,0.95,6,0.9993444843183208,9,9.0,1.0
9,0.9530736572451006,9,0.9855188560823832,9,1.0,9,0.8302222391195562,9,0.9,6,0.838890203327924,9,9.0,1.0
9,0.9673126162129378,9,0.9885631733095196,9,1.0,9,0.994491280113135,9,0.99,6,0.9996414396648912,9,9.0,1.0
7,0.9760169404501704,7,0.9983222683722646,7,1.0,7,1.0,7,0.84,7,1.0,7,7.0,1.0
9,0.9087000560862076,9,0.947795302935142,9,1.0,9,0.9666620505137148,9,0.97,6,0.9992653891904612,9,9.0,1.0
9,0.924434261400046,9,0.9671471179349468,9,1.0,9,0.6730720382375674,9,0.96,6,0.7480436505594338,9,9.0,1.0
9,0.9282438729064392,9,0.9550819418389276,9,1.0,9,0.9889839902470346,9,0.83,6,0.9888459221068244,9,9.0,1.0
9,0.950998068419888,9,0.9689550385565658,9,1.0,9,0.9731882151200216,9,1.0,6,0.9979832082726476,9,9.0,1.0
1,0.7427829186170622,1,0.9592351631720896,1,1.0,1,0.999986637581048,1,0.86,3,0.9963487661613606,1,1.0,1.0
9,0.9649596010713182,9,0.9796429019728768,9,1.0,9,0.9942939711910924,9,0.97,6,0.6187260951527899,9,9.0,1.0
9,0.836091676540088,9,0.7896092661067515,9,1.0,9,0.9001879437631127,9,0.98,0,0.912826795838834,9,9.0,1.0
9,0.8713036464344517,9,0.9329048842903542,9,1.0,9,0.9496729632837138,9,0.99,6,0.9947138213953212,9,9.0,1.0
9,0.9259381321430932,9,0.8514381628700892,9,1.0,9,0.9681387906001784,9,0.91,6,0.9893487435757532,9,9.0,1.0
9,0.9453549696834522,9,0.9485868761424,9,1.0,9,0.9866839800174384,9,0.91,6,0.9962019051979032,9,9.0,1.0
9,0.9520436965613795,9,0.9810254793149706,9,1.0,9,0.9954588658700504,9,0.93,6,0.9996456438006808,9,9.0,1.0
9,0.9380099549985862,9,0.9370492650726784,9,1.0,9,0.975508004480006,9,0.94,6,0.9959444505615556,9,9.0,1.0
9,0.9430558162928946,9,0.9795974484233412,9,1.0,9,0.9545865065674088,9,0.88,6,0.998403728389794,9,9.0,1.0
9,0.9002531741343991,9,0.9667254340049034,9,1.0,9,0.8252881712485866,9,0.9,0,0.9879342624512406,9,9.0,1.0
9,0.9254427519150692,9,0.8175007166261046,9,1.0,9,0.9478082463116634,9,0.99,9,0.5293709738561444,9,9.0,1.0
9,0.778792390999494,6,0.8169686122208137,9,1.0,9,0.8805397704061223,9,0.94,4,0.999994123577821,6,9.0,1.0
9,0.9384470145629812,9,0.8821650233364956,9,1.0,9,0.9277865248914896,9,0.77,6,0.6756291958986561,9,9.0,1.0
9,0.8594913764940287,9,0.8421236616299487,9,1.0,9,0.8882249964424942,9,0.78,6,0.996010798189732,9,9.0,1.0
3,0.6382388078769017,3,0.9477952683201908,3,1.0,3,0.9431232724256012,3,0.83,9,0.5505272365721238,3,3.0,1.0
9,0.9341087938636587,9,0.9538630639435072,9,1.0,9,0.995175046016527,9,0.98,6,0.9981087108999062,9,9.0,1.0
9,0.955397512646225,9,0.951019567619817,9,1.0,9,0.9817765481957216,9,1.0,6,0.9989579325977967,9,9.0,1.0
9,0.9499422906728768,9,0.9663948089617568,9,1.0,9,0.99195159185057,9,0.97,6,0.8565506487587176,9,9.0,1.0
9,0.8489252055329523,9,0.8581758506102513,9,1.0,9,0.8804372506704548,9,0.84,6,0.9054863492529543,9,9.0,1.0
9,0.8935830047074157,9,0.9467569756475251,9,1.0,9,0.5641328128735537,9,0.95,6,0.9988657498093232,9,9.0,1.0
9,0.969634383506494,9,0.9902394951481815,9,1.0,9,0.9871838936418792,9,0.96,6,0.9320959881016322,9,9.0,1.0
9,0.8555321205622411,9,0.9160336501630016,9,1.0,9,0.9207058621813944,9,0.91,6,0.983370277454096,9,9.0,1.0
9,0.8774978194905563,9,0.9578638127012932,9,1.0,9,0.974059749567852,9,0.96,0,0.9813830629068816,9,9.0,1.0
9,0.7005655565984086,9,0.4238505209693893,2,1.0,2,0.5788441923071107,9,0.57,6,0.8141585444763848,2,9.0,0.7005655565984086
9,0.9467788906127548,9,0.9804379593630166,9,1.0,9,0.9662806402313098,9,0.99,0,0.9796947476856368,9,9.0,1.0
9,0.9074428482658042,9,0.9497084031684516,9,1.0,9,0.9369416120669388,9,1.0,6,0.9991520116210694,9,9.0,1.0
8,0.7335010414647136,8,0.838015600687007,8,1.0,8,0.5196920176497359,8,0.55,3,0.6704803745339932,8,8.0,1.0
9,0.9489559869062832,9,0.933613822119444,9,1.0,9,0.9767283159550542,9,0.98,6,0.9996247964956698,9,9.0,1.0
9,0.9586673103771725,9,0.9780982246257928,9,1.0,9,0.9860245066699884,9,0.98,6,0.993599234832452,9,9.0,1.0
9,0.9156537562469638,9,0.9697433173255036,9,1.0,9,0.9854009955659654,9,0.99,6,0.997591442864638,9,9.0,1.0
9,0.945006068067558,9,0.9804993920913022,9,1.0,9,0.9849383612730273,9,0.97,6,0.990554649414857,9,9.0,1.0
9,0.9488761076944872,9,0.9767900067250974,9,1.0,9,0.9805893361024536,9,1.0,6,0.9973621089785212,9,9.0,1.0
9,0.94293143917839,9,0.9715024403887194,9,1.0,9,0.9910959041913782,9,0.96,6,0.9996941667578372,9,9.0,1.0
9,0.9090375904583596,9,0.8087546874649935,9,1.0,9,0.4861322827091777,9,0.92,4,0.9998106079489149,9,9.0,1.0
9,0.8990142550721651,9,0.957032984543757,9,1.0,9,0.9619475365086558,9,0.96,6,0.9979641528683604,9,9.0,1.0
9,0.934426378788881,9,0.9423859856253278,9,1.0,9,0.9579647944519856,9,0.98,5,0.3773468427811399,9,9.0,1.0
9,0.8497325030493285,9,0.8576269837595244,9,1.0,9,0.9305340797888496,9,0.98,6,0.8308137918428814,2,9.0,1.0
1,0.8838829224387507,1,0.8783225961665602,9,1.0,1,0.9999527844949416,1,0.59,6,0.5291649907785226,1,1.0,0.9999527844949416
9,0.8839090183679839,9,0.8611043848274087,9,1.0,9,0.9626355498651424,9,0.95,6,0.9994358598745398,9,9.0,1.0
9,0.9688181613466788,9,0.9863504252724958,9,1.0,9,0.9896961989491588,9,0.86,6,0.999651145741344,9,9.0,1.0
9,0.9533260851851988,9,0.9688825506582004,9,1.0,9,0.965567397767538,9,1.0,6,0.9994549288528414,9,9.0,1.0
9,0.9367707628213788,9,0.9617521254531782,9,1.0,9,0.9725823460409352,9,1.0,3,0.507685903670385,9,9.0,1.0
9,0.948426290256327,9,0.9743395514030868,9,1.0,9,0.8979260425975768,9,0.81,6,0.999597738679444,9,9.0,1.0
9,0.9597811065986116,9,0.9854349051219762,9,1.0,9,0.9774326096927244,9,1.0,6,0.9962417007676304,9,9.0,1.0
9,0.8691696065710953,9,0.7071085998951026,9,1.0,9,0.8517496003018967,9,0.91,6,0.999482623146158,9,9.0,1.0
9,0.9562250236719128,9,0.984222826758015,9,1.0,9,0.9553359810247498,9,1.0,6,0.998388896964204,9,9.0,1.0
9,0.9486551634603244,9,0.9386811042840444,9,1.0,9,0.9835193973053664,9,0.99,6,0.7049923094557644,9,9.0,1.0
8,0.5186188572359598,3,0.5719227029933712,3,1.0,3,0.7765155906590367,3,0.76,3,0.998918274430632,3,3.0,1.0
9,0.9449816634022954,9,0.975392481033754,9,1.0,9,0.964372589155934,9,0.97,6,0.998718129685416,9,9.0,1.0
9,0.918531272126277,9,0.9449125714077335,9,1.0,9,0.940406263686368,9,0.8,6,0.999531154676674,9,9.0,1.0
9,0.9703844350455348,9,0.98329322182262,9,1.0,9,0.9580316924757196,9,0.93,6,0.931162498550547,9,9.0,1.0
9,0.8821646997653647,9,0.887894722609205,9,1.0,9,0.4634622736478255,9,0.85,6,0.8916402975147943,9,9.0,1.0
9,0.9444374436627134,9,0.9608587545974212,9,1.0,9,0.9919330854087106,9,1.0,6,0.9997287671916006,9,9.0,1.0
9,0.9367131472072024,9,0.9741456757792196,9,1.0,9,0.9692083975686538,9,0.95,6,0.93934665567717,9,9.0,1.0
9,0.9499103382782832,9,0.967596089917624,9,1.0,9,0.9750926147520196,9,0.94,6,0.9991314152492206,9,9.0,1.0
7,0.9833173762880376,7,0.998370894880633,7,1.0,7,1.0,7,1.0,7,1.0,7,7.0,1.0
9,0.9427620023692276,9,0.955596500810236,9,1.0,9,0.9880290687693892,9,0.99,6,0.9983145771724072,9,9.0,1.0
9,0.9479683369108496,9,0.9585950363001112,9,1.0,9,0.9842748171419576,9,0.92,6,0.9989843530976308,9,9.0,1.0
9,0.9336600700470498,9,0.9342155719514148,9,1.0,9,0.8050886772429418,9,0.89,6,0.996504489494134,9,9.0,1.0
9,0.8702806398799745,9,0.8365221779732153,6,1.0,9,0.8616761664113088,9,0.9,6,0.8494950642106373,9,9.0,0.9
9,0.9609764757618467,9,0.9811002092698664,9,1.0,9,0.974448112922971,9,0.95,6,0.9992330762097033,9,9.0,1.0
9,0.9373485861453884,9,0.9188785412613452,4,1.0,9,0.946872431381898,9,0.97,6,0.9939002650305822,9,9.0,0.97
9,0.8978561205056561,9,0.9374993918889256,9,1.0,9,0.9500387295004268,9,0.93,6,0.9979236909454228,9,9.0,1.0
5,0.9812574306817756,5,0.9975618293034576,1,1.0,5,0.9999999999983462,5,0.93,5,0.9999997643967896,5,5.0,0.9999999999983462
9,0.9074964861877898,9,0.9464553601611092,9,1.0,9,0.968189467026173,9,0.89,0,0.5511072630470653,6,9.0,1.0
9,0.9490476092439788,9,0.9752576268484836,9,1.0,9,0.9095180027417042,9,0.76,4,0.9978354125107428,9,9.0,1.0
9,0.9128743700047046,9,0.9552322087407046,9,1.0,9,0.9141112166865438,9,0.96,6,0.9984894316003784,9,9.0,1.0
9,0.8834785556014716,9,0.8900426606414361,9,1.0,9,0.8571062575633894,9,0.91,6,0.998285178963776,9,9.0,1.0
9,0.8654002792552165,9,0.9456342678042328,9,1.0,9,0.9313141769667048,9,0.96,6,0.9957281732819008,9,9.0,1.0
9,0.8737111941345013,9,0.947602131565678,9,1.0,9,0.9626163064683482,9,0.96,6,0.999421103682445,9,9.0,1.0
9,0.8799735778150872,9,0.923786691777702,9,1.0,9,0.9235822269676602,9,1.0,6,0.9937887240801264,9,9.0,1.0
9,0.8931521965532944,9,0.9289550253987748,9,1.0,9,0.962619792226559,9,0.96,6,0.9977875616750894,9,9.0,1.0
9,0.946303341458415,9,0.9754087697546456,9,1.0,9,0.9630090556264316,9,1.0,6,0.8961352401243877,9,9.0,1.0
9,0.9478794848270063,9,0.9665308313187784,6,1.0,9,0.9753649736365294,9,0.96,6,0.4163806608231254,9,9.0,0.9753649736365294
9,0.9584930791465516,9,0.9751283103778792,9,1.0,9,0.9804862046729396,9,0.87,6,0.9995656676360396,9,9.0,1.0
9,0.9594823819748808,9,0.985570435494214,9,1.0,9,0.9642263424186373,9,0.98,6,0.9890828897049138,9,9.0,1.0
9,0.940026698857453,9,0.9484873399165246,9,1.0,9,0.942586661150075,9,0.94,6,0.994498422989316,9,9.0,1.0
9,0.8762952642011407,9,0.887368455915781,9,1.0,9,0.6981209175105929,9,0.56,6,0.9009017266793587,9,9.0,1.0
9,0.958352279871276,9,0.9769355286094136,9,1.0,9,0.960640021494675,9,0.98,4,0.9999959494953324,9,9.0,1.0
9,0.9529251472305508,9,0.9575064955931748,9,1.0,9,0.9235370147171484,9,0.95,6,0.9983639587954056,9,9.0,1.0
9,0.9141239879863204,9,0.9648167720356112,9,1.0,9,0.9347158322253244,9,0.98,6,0.9974897492857904,9,9.0,1.0
9,0.9542699474057378,9,0.975393327930149,9,1.0,9,0.9106624825277506,9,0.99,6,0.9986898511080636,9,9.0,1.0
9,0.7235195972090898,9,0.7248185659298562,9,1.0,9,0.9865497387259382,9,0.77,6,0.9457930776699592,9,9.0,1.0
9,0.84051499348175,9,0.8413881084838951,9,1.0,9,0.941944705373065,9,0.87,6,0.9995090513385576,9,9.0,1.0
9,0.8689280373520007,9,0.9232317003125988,9,1.0,9,0.9439225301256188,9,0.9,3,0.520080694294342,9,9.0,1.0
9,0.955285851049012,9,0.9680298883704028,9,1.0,9,0.9853399871002116,9,0.92,6,0.888727548090586,9,9.0,1.0
9,0.8856728697175328,9,0.8971753677530269,9,1.0,9,0.9290561204216948,9,0.88,6,0.9990904214752564,9,9.0,1.0
9,0.937750732004814,9,0.9649554410201524,9,1.0,9,0.9910983733555416,9,0.83,6,0.9975089433365084,9,9.0,1.0
9,0.8776041320060041,9,0.9016580819282088,9,1.0,9,0.9495997435016278,9,0.84,6,0.9996911321808404,9,9.0,1.0
9,0.9248886223356296,9,0.93207075116698,9,1.0,9,0.9902605228059164,9,0.86,6,0.9024010679455954,2,9.0,1.0
9,0.9189144036645528,9,0.9792846932395498,9,1.0,9,0.9844801485637236,9,0.96,6,0.994420170694212,9,9.0,1.0
9,0.9479369729071476,9,0.9682440714663466,9,1.0,9,0.9944950178152568,9,1.0,6,0.9993682181832768,9,9.0,1.0
9,0.9475971321782062,9,0.9691977466281072,9,1.0,9,0.9114585712312074,9,0.94,6,0.9995836875254768,9,9.0,1.0
9,0.891473128879494,9,0.8493936807298215,9,1.0,9,0.8787353412224249,9,0.93,6,0.9971345939631768,9,9.0,1.0
9,0.9622991635303506,9,0.9819593064567912,9,1.0,9,0.9695351739996652,9,0.99,6,0.9894389833018488,9,9.0,1.0
9,0.8081317049301517,9,0.7722743809455105,9,1.0,9,0.5333768682775728,2,0.57,9,0.9621904367414448,9,9.0,1.0
9,0.9356908555773872,9,0.9720657447741888,9,1.0,9,0.9965211942873926,9,0.95,6,0.9957069620710844,9,9.0,1.0
9,0.9463058179929514,9,0.9706738416909606,9,1.0,9,0.9884461950382526,9,1.0,6,0.9923171358837214,9,9.0,1.0
7,0.9754545634919358,7,0.9970275862628836,7,1.0,7,1.0,7,1.0,7,1.0,7,7.0,1.0
9,0.9311631516285814,9,0.9713848205116272,9,1.0,9,0.9819492058386,9,0.99,6,0.9984026290430628,9,9.0,1.0
1,0.7487099601485931,1,0.7794627014390193,1,1.0,1,0.999999791747121,1,0.51,6,0.792997789744222,1,1.0,1.0
9,0.897833763733176,9,0.8703679054332856,9,1.0,9,0.5907155069242533,9,0.77,6,0.9952405546031644,9,9.0,1.0
9,0.923819983080616,9,0.9200634484318831,9,1.0,9,0.9627622821376228,9,0.94,6,0.9578787652890324,9,9.0,1.0
3,0.6493532797810316,8,0.7367110861781125,8,1.0,8,0.6285172419895776,8,0.66,3,0.999961647091988,8,8.0,1.0
9,0.9632927352415576,9,0.981090676218534,9,1.0,9,0.9863248228367748,9,1.0,6,0.9996349014726148,9,9.0,1.0
9,0.8536261618841396,9,0.7212074701826913,0,1.0,9,0.8353858705439883,9,0.73,6,0.9993398018248,9,9.0,0.8536261618841396
9,0.961543002956989,9,0.9811918793568816,9,1.0,9,0.9918276921693732,9,1.0,6,0.99959002929814,9,9.0,1.0
9,0.9482980601478624,9,0.97964282566287,9,1.0,9,0.9747195812640204,9,1.0,6,0.993449380682928,9,9.0,1.0
9,0.8620274624598961,9,0.8357889116599663,9,1.0,9,0.7928700712921711,9,0.94,6,0.9992135288924592,9,9.0,1.0
9,0.8953183706225167,9,0.872881942959315,9,1.0,9,0.9227720897097176,9,0.73,6,0.9914107159884336,9,9.0,1.0
9,0.9496932952151363,9,0.9632463144576924,9,1.0,9,0.9788330109766002,9,0.98,4,0.934605137319421,9,9.0,1.0
9,0.8880221605953181,9,0.8596206716424212,9,1.0,9,0.7350849590305475,9,0.84,1,0.5089428764630065,9,9.0,1.0
8,0.6233684987040717,8,0.5924232328486034,8,1.0,8,0.5598258213462624,8,0.6,6,0.6899310603581558,8,8.0,1.0
9,0.9385675607090376,9,0.9742602885725992,9,1.0,9,0.9792383073207316,9,0.98,6,0.9996403018169516,9,9.0,1.0
9,0.8889597407719831,9,0.944274774108403,9,1.0,9,0.8998478091522334,9,0.98,6,0.9846347306342218,9,9.0,1.0
3,0.6402502731361713,8,0.4561951851374313,3,1.0,3,0.6320097839335419,8,0.81,3,0.9996085138803504,3,3.0,1.0
9,0.96634905886852,9,0.9853194459412798,9,1.0,9,0.9900517832845382,9,0.99,6,0.99865706698089,9,9.0,1.0
9,0.9455572866685256,9,0.9386801547406384,9,1.0,9,0.958325611041404,9,0.84,6,0.9989729090952688,9,9.0,1.0
5,0.9752290431189794,4,0.5028593031920497,1,1.0,5,0.9965550793370797,5,0.67,5,0.861215519206151,5,5.0,0.9965550793370797
9,0.938503759746496,9,0.96756707160172,9,1.0,9,0.9837025079314858,9,0.96,6,0.9219347387628668,9,9.0,1.0
9,0.9343663353471772,9,0.9434460053139936,9,1.0,9,0.9872840876712063,9,0.99,6,0.9997277278384614,9,9.0,1.0
9,0.6925599509699986,9,0.9106047806046154,9,1.0,9,0.6360243922625987,9,0.77,6,0.983202958430584,9,9.0,1.0
9,0.9323351788039564,9,0.9274404370698808,9,1.0,9,0.9912135149136364,9,0.97,6,0.9993012996136228,9,9.0,1.0
9,0.9279279636229902,9,0.9591490699693612,9,1.0,9,0.9879280624922888,9,1.0,6,0.9978984764558804,9,9.0,1.0
9,0.856448064592518,9,0.8497411274829668,6,1.0,9,0.823084918488336,0,0.46,6,0.9992214988681006,0,9.0,0.856448064592518
9,0.9539636441720732,9,0.9712345128359456,9,1.0,9,0.9739019476847224,9,0.99,6,0.9842467700284212,9,9.0,1.0
9,0.8884971175724777,9,0.924586530309257,6,1.0,9,0.9572604435216524,9,0.65,6,0.9834141978205514,6,9.0,0.9572604435216524
9,0.9202720605408654,9,0.9179299855069616,9,1.0,9,0.9767706916932132,9,0.97,6,0.9996753193181174,9,9.0,1.0
9,0.949998501197333,9,0.9769377080773196,9,1.0,9,0.988549504633566,9,0.98,6,0.999522627592266,9,9.0,1.0
9,0.8968073481890044,9,0.9658221725635224,9,1.0,9,0.9613039662751466,9,1.0,6,0.9785278768707536,9,9.0,1.0
9,0.9410317247162714,9,0.9764922452777414,9,1.0,9,0.98933281519772,9,0.89,6,0.8255030360734029,9,9.0,1.0
7,0.9717611512862137,7,0.9965618055315664,7,1.0,9,0.9579177900505246,9,0.62,6,0.9971230313684092,7,7.0,1.0
9,0.9131062438925732,9,0.9056557436356472,9,1.0,9,0.9689750204358274,9,0.92,6,0.9321227449198308,9,9.0,1.0
9,0.7791487422031833,9,0.9207799006432468,9,1.0,9,0.9593127411362398,9,0.78,4,0.999994866289161,9,9.0,1.0
9,0.9408043487802644,9,0.9575463744703628,9,1.0,9,0.9680950845244612,9,0.98,6,0.9996949326198692,9,9.0,1.0
9,0.6467123593810464,9,0.8636293373171071,9,1.0,9,0.8200952891297524,9,0.54,6,0.99940293436298,9,9.0,1.0
9,0.9039719089831092,9,0.9425006037633546,9,1.0,9,0.9617202159588724,9,0.99,6,0.9961857407647824,9,9.0,1.0
9,0.939194935062113,9,0.9617584281913524,9,1.0,9,0.9852153561887496,9,0.91,9,0.6756656860510304,9,9.0,1.0
3,0.817872614106993,3,0.5727540599958909,3,1.0,3,0.5081671139249591,3,0.71,4,0.998835447282862,3,3.0,1.0
9,0.9533101558872662,9,0.973885055536886,9,1.0,9,0.9276515794180952,9,0.9,6,0.916156082382502,9,9.0,1.0
9,0.956648077760298,9,0.972198336709127,9,1.0,9,0.993923750769728,9,0.97,6,0.9994197338055896,9,9.0,1.0
9,0.9763822882810196,9,0.9901773448451376,9,1.0,9,0.9884434082075048,9,0.97,6,0.9996998212047244,9,9.0,1.0
9,0.9685453580694606,9,0.978250020352152,9,1.0,9,0.9915975135326072,9,0.99,6,0.9994139443514172,9,9.0,1.0
9,0.7465714117833998,9,0.5835193322684469,9,1.0,9,0.5173247233884387,9,0.86,6,0.948970951420654,9,9.0,1.0
9,0.9009167138830808,9,0.9181495860833268,9,1.0,9,0.9670745883543088,9,0.98,6,0.9995622957430632,9,9.0,1.0
9,0.9187529539229052,9,0.4987887418103549,9,1.0,9,0.9837074665537148,9,0.87,6,0.9995405478784511,9,9.0,1.0
9,0.95920330638589,9,0.9866919592747802,9,1.0,9,0.9937366874883604,9,0.96,6,0.9525872028658616,9,9.0,1.0
9,0.8877195152934546,9,0.9505792360387448,9,1.0,9,0.9683564026080232,9,1.0,6,0.999473009380934,9,9.0,1.0
9,0.914253227555348,9,0.9489539972183104,9,1.0,9,0.9814860758171798,9,0.95,6,0.9995519262658906,9,9.0,1.0
9,0.9042787931116716,9,0.9538898383486576,9,1.0,9,0.9676842205171036,9,0.9,6,0.9995655850375188,9,9.0,1.0
9,0.9278621500990116,9,0.904283507363048,9,1.0,9,0.8958336983537566,9,0.82,6,0.9618756569822072,9,9.0,1.0
9,0.9674092084892524,9,0.8779409806883405,9,1.0,9,0.9802887711559634,9,0.97,6,0.9997732169333854,9,9.0,1.0
9,0.9547024698360532,9,0.975132009311942,9,1.0,9,0.9866817336751544,9,0.94,6,0.9995511182081672,9,9.0,1.0
9,0.9274242080361932,9,0.9401792366572908,9,1.0,9,0.941909868116106,9,0.98,6,0.9985942459201476,9,9.0,1.0
9,0.873437744180665,9,0.8332170062628945,0,1.0,9,0.8779621458648903,9,0.96,0,0.9923029336741604,9,9.0,0.96
9,0.9172040305409476,9,0.9212745971877948,9,1.0,9,0.7431357210405545,9,0.74,6,0.9990421195602848,0,9.0,1.0
9,0.9665090083211691,9,0.9745626511812816,9,1.0,9,0.9775578520959972,9,0.96,6,0.9997104238548804,9,9.0,1.0
9,0.9532706862815616,9,0.973802287722531,9,1.0,9,0.9142075379471032,9,0.99,0,0.8690574409080455,9,9.0,1.0
9,0.9283885550623892,9,0.9621523474903316,9,1.0,9,0.9718279458693732,9,0.95,6,0.9996625773446872,9,9.0,1.0
9,0.872696778155031,9,0.875836905650263,9,1.0,9,0.921118537851265,9,0.99,6,0.9993360081462356,9,9.0,1.0
9,0.9116890596645848,9,0.9446278768417108,9,1.0,9,0.975035674891246,9,0.94,6,0.9996405346081956,9,9.0,1.0
9,0.9680604069659646,9,0.9914666653446312,9,1.0,9,0.983341914502474,9,1.0,6,0.9996882423824186,9,9.0,1.0
9,0.9499939133015296,9,0.978759902033117,9,1.0,9,0.9877190904713274,9,0.99,6,0.9996968143306032,9,9.0,1.0
9,0.8768966036442795,9,0.981636951727779,9,1.0,1,0.9713717043936352,9,0.78,6,0.8520446130249986,9,9.0,1.0
